text,label,lang
omg.what a retard.should have asked him which weighs more? thousand pounds of feathers or a thousand pounds of steel?,1,en
mean bro fucking faggot,1,en
once the negros start coming in bunches it will be a hellhole and the whites will have to leave again and start a new community .,1,en
every female owns a thong if he wear thongs he a hoe lol both facts,1,en
i dont really appreciate some of you that participated in fine men friday ; this is my personal opinion though & your granny a hoe.,1,en
"horrible rapper #1 tyga - most trash rapper ever ""she want a yellow nigga, corn on the cob"" i smacked my mom when i heard her",1,en
fuuuuuuuuck that bitch. #snowpiercer,1,en
had to block her bitch ass,1,en
i never understood why anybody waits to say they got raped smh rape me bitch im snitching soon as you leave fuck girl,1,en
"my dad is a hoe, fuck him",1,en
i'll piss on a hoe,1,en
"christians are not only insane , they are of literal demonic dna .",1,en
"you need your ass whipped with a whip mr house nigger, remember u will always b a nigger to them!",1,en
dont fuck with wikipedia admins you filthy jew tlk cntrbtns,1,en
this kid too much of a bitch even do shit on her own she's gotta get some stupid ass whores to do her shit for her,1,en
the same bitches you chicks posing wit in pics for instagram likes be the same bitches texting your girlfriends when she ain't textin you back,1,en
don't let the power of the dollar turn you into a hoe.,1,en
liberals really are nuts.,1,en
nevertrustabitch never trust a bitch who has a fresh copy of master p album,1,en
dumb ugly stupid bullshit ass bitch,1,en
"porn#android#iphone#ipad#sex#xxx, #lingerie bitch in lingerie getting her wet cunt pounded",1,en
do it pussy,1,en
"shutup fag on some real shit , females love a real nigga like me !",1,en
oh shut your mouth i was talkin about the morning you fag,1,en
"no thanks faggot, i'm fine right here. but you might try going to hell. you don't like to suck other people's penises? yeah, i had to be specific for you, since you're so motherfucking retarded. i guess you're not a homosexual after all? wow.never would've thought.",1,en
so why are n't you complaining about the other mud races ?,1,en
boys like him make it hard for the rest of us and u wonder why u bitches get expose,1,en
niggas cheat on they bitch and don't expect no pay back whatsoever. yall just as naive as these bitches.,1,en
my fuckin mom is a bitch. like he aint even payin for it. dylan is and he said its fine.,1,en
go rape your whore of a father,1,en
you messin with broke niggahs you gon be broke niggah,1,en
neva been a bitch nigga you don't want them problems bro!,1,en
"prom is coming up girls, don't forget your compression shorts! #womensuck",1,en
this doesnt apply to you but i hate you and your leo cunt twat whore kin.,1,en
am sorry i can't stand stand some black females especially the full breaded africans bitches being have std and shit i prefer white boys,1,en
no instead we will pump whitey full of chemicals via the food chain to reduce their collective iq down to the level of native americans .,1,en
"these bitches wanna fuck me, cuz dat molly got dem high",1,en
"well,is he gonna take da bitch or naw?",1,en
these disgusting perverted white men are no different than the white women who have sex with black men just because they have a bigger penis .,1,en
stfu dyke looking hoe.,1,en
"i never understood that if u want a strap on, just fck a nigga ! wtf bitch",1,en
love fat hoes n tight clothes n granny panties seeeexxaaaay.,1,en
she give away that pussy like loose change,1,en
shut up cunt bitch whore,1,en
no way all u niggers are employees of the month,1,en
good leave you stupid faggot,1,en
"jetstreamer sad reality that guy is a gay, a homosexual, a passive one, very insecure in himself and he's a racist who hates serbia and that's why he keeps deleting this article. i also heard he's got some ukrainian uncestry which is hard to believe, given how stupid he is, ukrainian people are not like that or closed minded. to top this beautiful cake, all while being gay, he is roman catholic lol. i would like to ask the pope what he thinks of that. maybe he would give him a few durex or two. the retard is still using the outdated mozilla, he thinks that he knows ""british english"" while at the same time he consider himself a fan of aviation, in which he's obviously clueless. that is the sad picture of our jetstream user. sorry paw, wikipedia is not the platform to vent your frustrations and diseases, now fuck off from here once and for good""",1,en
i'll show you how much of a fag i am,1,en
